gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,InternetService,Contract,MonthlyCharges,Churn
Male,1,No,1,Yes,No,DSL,Month-to-month,70,No
Male,0,Yes,13,Yes,Yes,Fiber optic,One year,84,Yes
Female,0,No,39,No,No,DSL,Month-to-month,51,Yes
Female,0,No,9,Yes,No,Fiber optic,Month-to-month,78,Yes
Male,0,No,22,Yes,Yes,DSL,Two year,25,No
Male,1,No,54,Yes,No,DSL,Month-to-month,99,No
Male,0,No,29,No,No,Fiber optic,Month-to-month,36,No
Male,0,No,72,Yes,Yes,DSL,Two year,118,Yes
Male,0,No,72,Yes,No,Fiber optic,Month-to-month,80,No
Male,0,No,47,Yes,No,DSL,Month-to-month,110,Yes
Female,0,Yes,28,Yes,Yes,Fiber optic,Month-to-month,50,No
Male,0,No,3,No,Yes,Fiber optic,Month-to-month,30,No
Male,1,Yes,50,Yes,No,Fiber optic,Month-to-month,75,No
Male,0,No,1,Yes,No,DSL,Month-to-month,70,Yes
Male,0,No,2,Yes,Yes,DSL,Two year,95,Yes
Male,0,No,2,Yes,No,Fiber optic,Month-to-month,71,No
Female,0,No,70,Yes,No,DSL,Month-to-month,110,Yes
Male,0,No,51,Yes,No,Fiber optic,Month-to-month,87,No
Male,1,No,65,Yes,No,DSL,Month-to-month,104,No
Male,0,No,1,Yes,No,DSL,One year,91,Yes
Female,0,Yes,13,No,Yes,Fiber optic,Month-to-month,30,No
Female,0,No,10,Yes,Yes,Fiber optic,Month-to-month,98,Yes
Female,0,Yes,55,Yes,Yes,Fiber optic,Month-to-month,20,No
Female,0,No,7,Yes,No,DSL,One year,71,Yes
Male,0,No,3,Yes,Yes,Fiber optic,One year,19,No
Male,0,No,46,No,Yes,Fiber optic,Month-to-month,34,No
Male,0,No,56,Yes,Yes,DSL,One year,76,No
Female,0,Yes,61,Yes,No,DSL,Month-to-month,115,No
Male,0,Yes,52,Yes,No,DSL,Two year,93,No
Female,0,No,41,Yes,Yes,DSL,Month-to-month,70,Yes
Female,0,No,68,Yes,No,DSL,Month-to-month,26,No
Female,0,Yes,41,Yes,No,Fiber optic,Month-to-month,78,No
Male,0,Yes,50,Yes,No,Fiber optic,Month-to-month,70,No
Female,0,No,71,Yes,Yes,Fiber optic,Month-to-month,115,No
Male,0,No,22,Yes,Yes,Fiber optic,One year,83,No
Male,0,Yes,59,Yes,No,DSL,Two year,20,No
Male,0,Yes,6,Yes,Yes,DSL,Month-to-month,70,No
Female,0,Yes,33,Yes,Yes,DSL,One year,24,Yes
Female,0,Yes,17,Yes,No,DSL,Month-to-month,24,Yes
Male,0,Yes,49,Yes,No,DSL,One year,60,No
Male,0,No,72,Yes,No,DSL,Month-to-month,82,No
Male,1,No,17,Yes,No,DSL,Month-to-month,100,Yes
Male,0,Yes,15,Yes,Yes,Fiber optic,Month-to-month,65,No
Male,0,Yes,8,Yes,Yes,Fiber optic,Month-to-month,20,No
Male,0,No,22,Yes,No,Fiber optic,Month-to-month,65,No
Male,0,Yes,51,Yes,No,Fiber optic,Month-to-month,25,No
Female,0,No,43,Yes,No,Fiber optic,Month-to-month,92,No
Male,0,No,3,No,No,DSL,Month-to-month,25,No
Female,1,Yes,48,Yes,Yes,Fiber optic,One year,104,No
Female,0,Yes,34,Yes,Yes,DSL,Two year,61,No
Male,1,Yes,41,Yes,No,DSL,One year,112,Yes
Female,0,Yes,67,Yes,Yes,Fiber optic,One year,112,No
Female,0,Yes,19,Yes,No,DSL,Two year,76,No
Female,0,Yes,63,Yes,No,DSL,Month-to-month,100,No
Female,0,No,18,Yes,Yes,Fiber optic,Month-to-month,85,Yes
Female,0,No,1,Yes,No,DSL,Month-to-month,21,No
Female,0,No,11,Yes,Yes,Fiber optic,Two year,94,Yes
Male,0,No,30,Yes,No,DSL,Month-to-month,90,No
Male,0,No,23,Yes,Yes,Fiber optic,Month-to-month,75,Yes
Female,0,No,52,Yes,Yes,DSL,Two year,105,Yes
Male,0,Yes,13,Yes,Yes,DSL,One year,20,No
Male,0,Yes,54,Yes,No,DSL,Month-to-month,63,No
Male,0,No,1,Yes,Yes,Fiber optic,Two year,48,No
Female,0,Yes,68,Yes,No,DSL,Month-to-month,84,No
Male,0,No,3,Yes,No,DSL,Month-to-month,64,No
Male,0,Yes,1,Yes,No,Fiber optic,One year,68,Yes
Female,0,No,34,Yes,No,DSL,Month-to-month,63,Yes
Male,0,No,49,Yes,Yes,Fiber optic,Month-to-month,66,No
Female,0,Yes,23,Yes,No,DSL,Month-to-month,20,No
Male,0,Yes,71,Yes,No,DSL,One year,20,No
Female,0,Yes,46,Yes,No,DSL,One year,85,No
Male,0,Yes,50,Yes,Yes,Fiber optic,Two year,108,No
Male,0,No,1,No,Yes,Fiber optic,Month-to-month,45,Yes
Male,0,No,24,Yes,Yes,Fiber optic,Month-to-month,80,No
Male,0,Yes,68,Yes,No,DSL,Month-to-month,115,No
Female,0,No,31,Yes,Yes,Fiber optic,Month-to-month,21,No
Female,0,Yes,64,No,No,DSL,Month-to-month,50,No
Female,0,Yes,14,Yes,No,Fiber optic,Month-to-month,87,Yes
Male,0,No,59,No,Yes,DSL,Month-to-month,52,No
Male,0,Yes,72,Yes,No,DSL,One year,91,No
Female,0,Yes,4,Yes,No,DSL,Month-to-month,98,Yes
Female,0,No,32,Yes,No,DSL,One year,84,Yes
Male,1,No,48,Yes,No,Fiber optic,One year,91,No
Male,0,No,72,Yes,Yes,Fiber optic,Two year,110,No
Male,0,Yes,3,Yes,Yes,Fiber optic,Month-to-month,90,No
Female,0,Yes,72,Yes,No,DSL,One year,96,No
Male,0,No,18,Yes,No,Fiber optic,Two year,84,No
Male,1,No,72,No,No,DSL,Month-to-month,63,No
Female,1,No,32,Yes,No,Fiber optic,Two year,86,Yes
Female,1,No,13,Yes,No,DSL,Month-to-month,82,Yes
Female,0,Yes,7,No,No,DSL,One year,30,No
Female,0,Yes,6,Yes,Yes,Fiber optic,Two year,56,Yes
Female,0,No,4,Yes,Yes,Fiber optic,Month-to-month,55,No
Female,0,Yes,13,Yes,Yes,Fiber optic,Month-to-month,20,No
Male,0,No,64,Yes,Yes,DSL,Two year,104,No
Female,0,No,17,Yes,Yes,DSL,Two year,70,No
Female,0,Yes,40,No,Yes,Fiber optic,One year,51,No
Female,0,Yes,11,No,No,DSL,Two year,51,No
Male,0,No,5,Yes,No,Fiber optic,Month-to-month,20,No
Female,0,Yes,23,Yes,No,Fiber optic,Month-to-month,86,No
Male,0,No,68,Yes,Yes,Fiber optic,Two year,77,No
Female,0,No,1,Yes,Yes,DSL,Two year,79,No
Male,0,Yes,72,Yes,No,Fiber optic,Month-to-month,88,No
Female,0,No,57,No,Yes,Fiber optic,Month-to-month,41,No
Female,1,No,60,Yes,No,DSL,One year,116,No
Male,1,No,6,Yes,No,DSL,Month-to-month,45,No
Male,0,Yes,55,Yes,Yes,Fiber optic,One year,90,No
Female,1,No,72,Yes,No,DSL,Two year,110,No
Male,0,No,70,Yes,No,DSL,Month-to-month,68,No
Male,0,Yes,17,Yes,Yes,Fiber optic,Month-to-month,89,Yes
Male,0,No,9,Yes,Yes,Fiber optic,Month-to-month,60,No
Male,0,Yes,51,Yes,Yes,Fiber optic,Month-to-month,60,No
Female,0,Yes,67,Yes,Yes,Fiber optic,One year,70,No
Female,0,No,1,Yes,No,DSL,Month-to-month,76,Yes
Female,0,No,3,No,Yes,DSL,One year,25,Yes
Female,0,No,6,No,No,Fiber optic,Month-to-month,51,No
Female,0,Yes,10,Yes,No,Fiber optic,Month-to-month,66,No
Female,0,No,21,Yes,No,DSL,One year,86,No
Female,0,No,13,Yes,No,DSL,Two year,94,Yes
Male,0,No,51,Yes,No,DSL,Month-to-month,75,No
Male,0,No,25,Yes,No,Fiber optic,Month-to-month,21,No
Female,0,Yes,71,Yes,No,DSL,Month-to-month,20,No
Female,0,No,3,Yes,No,DSL,Month-to-month,75,No
Male,0,No,1,Yes,No,DSL,Month-to-month,80,Yes
Male,1,No,65,Yes,Yes,DSL,One year,99,No
Male,0,Yes,65,Yes,No,DSL,One year,72,Yes
Female,0,No,64,Yes,No,DSL,Month-to-month,24,No
Male,0,No,38,Yes,Yes,Fiber optic,Month-to-month,71,No
Female,0,No,56,Yes,No,DSL,Month-to-month,110,No
Female,0,Yes,72,Yes,No,DSL,Two year,20,No
Female,0,Yes,9,Yes,No,Fiber optic,Month-to-month,69,No
Female,0,No,38,Yes,No,DSL,One year,20,No
Male,0,Yes,44,Yes,No,Fiber optic,Month-to-month,55,No
Male,0,No,71,Yes,No,Fiber optic,One year,80,No
Female,0,No,57,Yes,No,DSL,Month-to-month,100,No
Female,0,No,43,No,Yes,Fiber optic,Month-to-month,49,Yes
Female,0,No,17,Yes,Yes,DSL,Month-to-month,20,No
Male,0,No,7,Yes,Yes,DSL,Month-to-month,87,Yes
Female,0,No,2,Yes,No,DSL,One year,80,Yes
Male,0,No,50,Yes,No,Fiber optic,Month-to-month,25,No
Female,0,No,72,Yes,No,DSL,Month-to-month,83,No
Female,0,Yes,13,Yes,No,Fiber optic,Month-to-month,89,No
Male,0,No,19,Yes,No,DSL,Month-to-month,70,No
Male,0,Yes,30,Yes,No,Fiber optic,Month-to-month,21,No
Female,0,No,58,Yes,No,DSL,Month-to-month,106,Yes
Male,0,Yes,7,Yes,No,Fiber optic,Month-to-month,21,No
Male,0,Yes,55,Yes,No,DSL,Month-to-month,20,No
Male,0,Yes,15,Yes,Yes,DSL,Month-to-month,20,No
Male,0,Yes,68,Yes,Yes,Fiber optic,Month-to-month,89,No
Female,0,No,54,Yes,No,DSL,Month-to-month,100,Yes
Female,0,No,25,No,Yes,DSL,Month-to-month,48,No
Female,0,No,1,Yes,No,DSL,Month-to-month,84,Yes
Male,0,No,72,Yes,No,DSL,Month-to-month,21,No
Male,0,No,63,Yes,No,DSL,Month-to-month,72,No
Male,0,Yes,42,Yes,Yes,Fiber optic,One year,20,No
Male,1,No,37,No,No,DSL,One year,37,No
Female,0,No,4,Yes,Yes,Fiber optic,Month-to-month,20,Yes
Male,0,No,13,Yes,Yes,Fiber optic,One year,19,No
Female,0,No,3,Yes,Yes,Fiber optic,Month-to-month,21,No
Female,0,No,1,Yes,No,Fiber optic,Two year,51,Yes
Female,0,No,68,Yes,Yes,Fiber optic,Month-to-month,90,No
Male,0,No,10,Yes,No,DSL,One year,60,No
Male,0,Yes,62,Yes,No,DSL,Two year,81,No
Male,0,No,49,Yes,Yes,Fiber optic,Month-to-month,20,No
Male,0,Yes,46,Yes,No,Fiber optic,One year,20,No
Male,0,No,52,No,No,DSL,Month-to-month,64,No
Female,0,Yes,26,Yes,Yes,DSL,Month-to-month,82,No
Female,0,Yes,8,Yes,No,DSL,Two year,20,No
Female,0,No,2,Yes,No,DSL,Month-to-month,76,Yes
Female,0,Yes,69,Yes,No,DSL,Month-to-month,20,No
Female,0,No,4,No,Yes,DSL,Two year,29,No
Male,0,No,11,Yes,No,Fiber optic,Month-to-month,76,No
Male,1,No,9,Yes,Yes,Fiber optic,Month-to-month,49,No
Female,0,No,29,Yes,No,DSL,Two year,69,Yes
Male,1,Yes,60,Yes,No,DSL,Month-to-month,93,No
Male,1,No,27,No,No,DSL,One year,31,Yes
Male,0,Yes,57,Yes,No,DSL,Month-to-month,20,No
Female,0,Yes,1,Yes,Yes,DSL,Two year,74,Yes
Female,0,No,1,Yes,No,DSL,Month-to-month,92,Yes
Female,0,No,37,Yes,No,DSL,Month-to-month,20,No
Male,1,Yes,72,No,Yes,Fiber optic,Month-to-month,65,No
Female,0,Yes,31,Yes,No,Fiber optic,Month-to-month,91,Yes
Female,0,No,52,Yes,Yes,Fiber optic,Two year,59,No
Female,1,No,48,Yes,Yes,DSL,Two year,59,No
Female,0,No,22,Yes,No,DSL,Month-to-month,89,Yes
Female,0,No,13,Yes,No,DSL,Month-to-month,75,Yes
Male,0,No,6,Yes,No,DSL,Month-to-month,80,No
Female,0,No,7,Yes,Yes,Fiber optic,One year,54,No
Female,0,Yes,71,Yes,Yes,Fiber optic,Month-to-month,109,No
Male,0,Yes,3,Yes,No,DSL,Two year,70,Yes
Male,0,Yes,48,Yes,Yes,Fiber optic,Month-to-month,64,No
Male,0,Yes,9,Yes,No,DSL,One year,55,No
Male,1,No,7,Yes,Yes,DSL,Two year,74,Yes
Female,0,Yes,18,No,No,DSL,Month-to-month,35,Yes
Male,1,No,11,Yes,No,Fiber optic,One year,60,No
Female,0,No,9,Yes,No,Fiber optic,Month-to-month,85,No
Male,1,No,10,Yes,Yes,Fiber optic,One year,79,Yes
Male,0,No,1,Yes,Yes,DSL,Two year,20,No
Female,1,No,26,Yes,Yes,DSL,Two year,85,Yes
Male,0,No,7,Yes,No,DSL,Two year,44,No
Female,0,No,46,Yes,No,DSL,Month-to-month,104,No
Male,0,Yes,27,Yes,No,DSL,Two year,26,No
Male,0,No,1,Yes,No,Fiber optic,Month-to-month,70,Yes
Female,1,No,40,No,No,DSL,Month-to-month,56,Yes
Male,0,Yes,49,Yes,No,DSL,Two year,75,Yes
Male,0,No,68,Yes,Yes,DSL,Two year,108,Yes
Female,0,Yes,18,Yes,No,DSL,Month-to-month,58,No
Female,1,No,28,Yes,Yes,Fiber optic,One year,106,Yes
Female,0,No,72,Yes,No,DSL,One year,101,No
Female,0,No,62,Yes,No,Fiber optic,One year,85,No
Female,0,Yes,34,Yes,No,DSL,Month-to-month,25,No
Female,0,No,46,Yes,No,Fiber optic,Month-to-month,56,No
Male,0,No,31,Yes,No,DSL,Month-to-month,82,No
Male,0,No,27,Yes,Yes,Fiber optic,Two year,100,No
Male,0,Yes,30,Yes,Yes,Fiber optic,Month-to-month,54,No
Male,0,Yes,11,Yes,No,Fiber optic,Two year,86,No
Female,1,No,46,Yes,No,DSL,One year,110,Yes
Female,0,No,44,Yes,Yes,Fiber optic,Month-to-month,50,No
Female,0,No,42,Yes,Yes,DSL,Month-to-month,68,No
Male,0,No,18,Yes,Yes,Fiber optic,Month-to-month,50,Yes
Female,0,No,50,Yes,Yes,DSL,One year,19,No
Female,0,Yes,7,Yes,Yes,Fiber optic,Month-to-month,51,No
Female,0,Yes,66,Yes,No,DSL,Month-to-month,90,No
Female,0,Yes,26,No,No,DSL,Month-to-month,46,No
Male,0,No,1,Yes,No,DSL,One year,69,Yes
Male,0,No,67,Yes,No,DSL,Month-to-month,93,No
Female,0,No,26,Yes,Yes,DSL,Month-to-month,100,No
Female,0,No,52,Yes,No,DSL,Month-to-month,95,No
Female,0,Yes,12,Yes,No,DSL,Month-to-month,77,No
Male,1,No,10,Yes,Yes,Fiber optic,Month-to-month,73,Yes
Female,0,No,1,Yes,No,Fiber optic,Month-to-month,44,No
Female,1,No,47,Yes,No,DSL,Two year,67,No
Male,0,No,57,Yes,Yes,Fiber optic,Month-to-month,90,No
Female,0,No,1,Yes,No,DSL,One year,71,Yes
Male,1,No,72,Yes,Yes,Fiber optic,Month-to-month,114,No
Female,1,No,45,No,No,Fiber optic,One year,34,No
Female,0,No,38,Yes,Yes,Fiber optic,Month-to-month,20,No
Male,0,Yes,1,Yes,No,Fiber optic,Month-to-month,90,No
Male,0,Yes,17,Yes,No,DSL,Month-to-month,81,No
Female,0,Yes,59,Yes,Yes,DSL,One year,76,No
Male,0,No,15,Yes,Yes,DSL,Month-to-month,101,Yes
Male,0,No,32,Yes,Yes,DSL,One year,73,No
Male,0,No,43,Yes,Yes,Fiber optic,Two year,20,No
Male,1,No,71,Yes,Yes,Fiber optic,Month-to-month,25,No
Female,0,No,54,Yes,No,DSL,Month-to-month,115,No
Female,0,No,5,Yes,Yes,Fiber optic,Month-to-month,81,Yes
Female,0,Yes,14,Yes,Yes,Fiber optic,Month-to-month,20,No
Female,0,Yes,62,Yes,No,DSL,One year,100,Yes
Female,1,Yes,72,Yes,No,DSL,Month-to-month,90,No
Male,0,No,42,Yes,Yes,DSL,Two year,108,No
Female,0,No,2,Yes,Yes,Fiber optic,Month-to-month,70,No
Female,1,No,72,Yes,No,DSL,One year,26,No
Female,0,Yes,30,Yes,Yes,DSL,One year,25,No
Male,0,No,40,Yes,Yes,DSL,Two year,97,Yes
Female,0,Yes,25,No,Yes,Fiber optic,Month-to-month,35,No
Male,0,No,65,Yes,No,DSL,Two year,67,No
Female,0,No,14,Yes,No,DSL,Two year,20,No
Female,0,Yes,35,Yes,Yes,DSL,Month-to-month,20,No
Female,0,No,30,Yes,No,DSL,One year,70,No
Female,0,Yes,30,Yes,Yes,DSL,One year,86,No
Male,0,No,64,Yes,No,DSL,One year,100,No
Male,0,Yes,71,Yes,No,Fiber optic,Month-to-month,90,No
Male,0,No,3,No,No,DSL,Two year,37,Yes
Male,0,No,8,Yes,No,Fiber optic,Month-to-month,75,No
Male,0,No,13,Yes,Yes,Fiber optic,Month-to-month,99,Yes
Female,0,No,48,Yes,No,DSL,Month-to-month,25,No
Male,0,No,26,Yes,Yes,Fiber optic,Month-to-month,85,No
Female,0,No,36,Yes,No,DSL,One year,76,No
Female,0,Yes,50,Yes,No,DSL,Month-to-month,70,No
Male,0,No,49,Yes,No,DSL,Month-to-month,55,No
Male,1,No,43,Yes,No,DSL,One year,101,No
Male,0,Yes,8,Yes,No,DSL,Month-to-month,19,No
Female,0,Yes,2,Yes,Yes,DSL,One year,61,No
Male,0,Yes,53,Yes,No,Fiber optic,Month-to-month,86,No
Female,0,No,64,Yes,Yes,Fiber optic,Month-to-month,97,No
Male,0,No,17,Yes,Yes,Fiber optic,Month-to-month,56,No
Male,0,No,53,Yes,Yes,DSL,One year,20,No
Male,0,No,1,Yes,No,DSL,Two year,51,No
Female,0,Yes,48,Yes,Yes,Fiber optic,Month-to-month,100,No
Female,0,Yes,8,No,No,Fiber optic,Month-to-month,38,No
Female,0,Yes,10,Yes,Yes,DSL,Two year,91,No
Male,0,No,40,Yes,No,DSL,Two year,81,No
Female,0,Yes,32,Yes,Yes,Fiber optic,Two year,74,No
Male,1,No,41,Yes,Yes,Fiber optic,Month-to-month,95,No
Female,0,No,25,Yes,No,DSL,One year,100,Yes
Male,0,Yes,22,Yes,Yes,DSL,Month-to-month,89,No
Female,0,No,72,Yes,No,DSL,Month-to-month,25,No
Male,0,No,24,Yes,Yes,DSL,One year,25,No
Male,0,No,24,Yes,No,Fiber optic,Month-to-month,60,No
Female,1,No,64,Yes,Yes,Fiber optic,Two year,75,No
Male,0,No,3,Yes,Yes,Fiber optic,Month-to-month,108,No
Male,0,No,1,Yes,No,DSL,Month-to-month,50,No
Male,1,No,63,Yes,No,Fiber optic,One year,109,No
Female,0,Yes,13,Yes,No,Fiber optic,Month-to-month,53,No
Male,0,No,20,No,No,Fiber optic,Month-to-month,55,No
Female,0,Yes,54,Yes,Yes,DSL,Month-to-month,86,No
Female,0,Yes,38,Yes,No,DSL,Two year,20,No
Male,1,No,1,Yes,Yes,Fiber optic,Month-to-month,70,Yes
Male,0,No,67,No,No,DSL,One year,44,No
Male,0,No,55,Yes,Yes,Fiber optic,Month-to-month,97,Yes
Male,0,Yes,53,Yes,No,DSL,Two year,64,No
Female,0,Yes,29,Yes,No,DSL,Month-to-month,26,No
Female,0,No,14,Yes,No,DSL,Month-to-month,56,No
Female,0,No,48,Yes,Yes,Fiber optic,Month-to-month,60,Yes
Female,0,No,48,Yes,No,DSL,Month-to-month,70,No
Male,0,Yes,1,Yes,No,DSL,Two year,60,No
Male,0,Yes,44,Yes,No,DSL,Month-to-month,25,No
Male,0,Yes,45,Yes,Yes,Fiber optic,Month-to-month,96,No
Female,0,No,56,Yes,No,Fiber optic,Month-to-month,74,Yes
Male,0,No,14,No,Yes,DSL,Two year,31,No
Male,0,No,2,Yes,Yes,DSL,Month-to-month,71,No
Male,1,No,36,Yes,No,Fiber optic,Month-to-month,54,No
Female,0,No,5,No,Yes,DSL,One year,40,Yes
Female,0,Yes,69,Yes,Yes,DSL,Month-to-month,61,No
Male,0,Yes,62,Yes,No,DSL,Month-to-month,108,No
Female,0,No,1,Yes,Yes,Fiber optic,Two year,20,No
Female,0,No,34,Yes,Yes,Fiber optic,Month-to-month,65,No
Male,0,No,16,Yes,Yes,DSL,Month-to-month,81,No
Female,0,Yes,14,Yes,No,DSL,Two year,19,No
Male,0,Yes,49,Yes,No,Fiber optic,Month-to-month,98,No
Male,0,No,2,Yes,No,Fiber optic,Month-to-month,80,Yes
Male,0,Yes,26,Yes,No,DSL,Month-to-month,19,No
Male,0,No,22,Yes,Yes,DSL,One year,96,No
Male,0,Yes,33,Yes,Yes,Fiber optic,Month-to-month,74,Yes
Male,0,Yes,4,Yes,No,DSL,One year,20,No
Male,0,No,19,Yes,No,DSL,Two year,20,No
Male,0,Yes,57,Yes,Yes,DSL,Month-to-month,90,No
Male,0,No,51,Yes,Yes,DSL,Two year,86,No
Male,0,No,1,Yes,No,DSL,Two year,44,Yes
Male,0,No,3,Yes,No,DSL,One year,90,No
Male,0,Yes,1,Yes,Yes,Fiber optic,Month-to-month,20,No
Female,0,No,15,No,Yes,Fiber optic,Month-to-month,46,No
Male,0,No,52,Yes,Yes,Fiber optic,Month-to-month,80,No
Male,0,No,56,Yes,Yes,Fiber optic,Month-to-month,100,Yes
Male,0,No,3,Yes,Yes,Fiber optic,Month-to-month,77,Yes
Female,0,No,26,No,No,Fiber optic,Month-to-month,35,No
Female,0,No,68,Yes,No,Fiber optic,Two year,111,No
Female,0,No,4,Yes,No,DSL,Month-to-month,51,No
Male,0,Yes,72,Yes,No,DSL,One year,26,No
Female,0,No,40,Yes,No,Fiber optic,Month-to-month,106,No
Male,1,Yes,66,Yes,No,Fiber optic,Month-to-month,100,Yes
Male,0,Yes,1,Yes,No,DSL,Month-to-month,20,No
Female,1,No,19,Yes,No,DSL,Month-to-month,105,No
Male,0,No,42,Yes,No,Fiber optic,Month-to-month,20,No
Male,0,Yes,34,Yes,Yes,DSL,Month-to-month,98,No
Female,0,No,1,Yes,Yes,DSL,One year,81,Yes
Male,0,Yes,72,Yes,Yes,Fiber optic,Month-to-month,89,No
Female,0,No,51,Yes,Yes,DSL,Month-to-month,20,No
Female,1,No,55,Yes,Yes,Fiber optic,Two year,85,Yes
Female,0,Yes,66,Yes,Yes,Fiber optic,Month-to-month,102,Yes
Female,1,No,30,Yes,No,DSL,Month-to-month,90,No
Male,1,No,34,Yes,Yes,Fiber optic,Two year,90,No
Female,0,No,55,Yes,Yes,Fiber optic,Month-to-month,78,Yes
Female,0,No,54,Yes,No,Fiber optic,Month-to-month,95,No
Male,0,No,57,No,No,Fiber optic,Month-to-month,39,Yes
Male,0,Yes,11,Yes,Yes,Fiber optic,Month-to-month,74,Yes
Male,0,No,2,Yes,No,DSL,Month-to-month,20,No
Male,1,No,4,Yes,No,DSL,One year,69,No
Female,0,Yes,72,Yes,No,DSL,Month-to-month,91,No
Male,0,No,48,Yes,No,DSL,Month-to-month,20,No
Male,0,No,26,Yes,No,DSL,One year,21,No
Female,0,Yes,15,Yes,Yes,Fiber optic,Two year,20,No
Female,0,No,15,Yes,Yes,DSL,Two year,83,No
Male,0,No,64,Yes,Yes,Fiber optic,Month-to-month,102,No
Female,0,No,71,Yes,Yes,DSL,Two year,111,No
Male,0,No,63,Yes,No,DSL,Two year,69,No
Male,0,No,1,Yes,Yes,Fiber optic,Two year,20,No
Female,0,Yes,64,Yes,No,DSL,One year,104,No
Male,0,No,45,Yes,Yes,Fiber optic,Month-to-month,76,No
Female,0,No,4,Yes,Yes,Fiber optic,Month-to-month,20,No
Female,0,No,31,Yes,Yes,Fiber optic,Month-to-month,90,Yes
Male,0,No,68,Yes,Yes,DSL,Two year,110,Yes
Male,0,No,25,Yes,No,DSL,Month-to-month,82,No
Male,0,Yes,72,Yes,No,DSL,Two year,25,No
Female,0,No,36,Yes,Yes,DSL,Two year,56,No
Male,0,No,1,Yes,No,DSL,One year,44,No
Male,0,Yes,0,Yes,No,DSL,Two year,25,No
Female,0,No,25,Yes,Yes,Fiber optic,Month-to-month,20,No
Female,0,No,8,Yes,Yes,Fiber optic,Month-to-month,19,No
Female,0,Yes,37,Yes,Yes,Fiber optic,One year,75,No
Male,1,No,4,Yes,Yes,DSL,One year,95,No
Female,0,Yes,28,Yes,Yes,DSL,Month-to-month,83,No
Female,0,No,37,No,No,DSL,One year,45,No
Male,0,No,8,Yes,No,DSL,One year,20,No
Male,0,Yes,1,Yes,Yes,DSL,One year,49,No
Female,0,Yes,25,Yes,No,Fiber optic,One year,20,No
Male,0,No,26,Yes,Yes,Fiber optic,Month-to-month,98,Yes
Female,1,No,9,Yes,No,DSL,Month-to-month,81,Yes
Female,0,Yes,21,Yes,Yes,DSL,Two year,103,Yes
Male,1,No,19,Yes,Yes,Fiber optic,Month-to-month,80,Yes
Male,0,No,18,No,Yes,Fiber optic,Month-to-month,34,No
Male,0,No,32,Yes,No,Fiber optic,Month-to-month,108,Yes
Male,1,No,23,No,Yes,DSL,One year,35,No
Female,0,Yes,55,Yes,No,Fiber optic,Month-to-month,75,No
Male,0,No,43,Yes,No,DSL,Month-to-month,26,No
Male,1,No,2,Yes,No,DSL,Month-to-month,45,Yes
Female,0,No,5,Yes,No,DSL,Month-to-month,83,No
Male,0,Yes,14,Yes,Yes,Fiber optic,Two year,61,No
Male,0,No,4,Yes,No,DSL,Two year,61,No
Male,0,No,4,Yes,No,DSL,Two year,45,No
Female,0,No,12,Yes,No,DSL,Month-to-month,20,No
Female,0,No,68,Yes,Yes,Fiber optic,Month-to-month,86,No
Male,0,No,10,Yes,Yes,Fiber optic,Month-to-month,86,Yes
Female,0,No,53,Yes,No,DSL,Month-to-month,95,Yes
Female,0,No,66,Yes,Yes,Fiber optic,Month-to-month,89,No
Male,0,No,27,Yes,No,DSL,Month-to-month,19,No
Female,1,Yes,34,Yes,No,DSL,One year,80,Yes
Female,1,No,11,Yes,Yes,Fiber optic,One year,85,Yes
Female,0,No,64,Yes,No,DSL,Month-to-month,26,No
Female,0,No,13,Yes,No,Fiber optic,Two year,82,No
Male,0,Yes,3,Yes,Yes,DSL,Two year,20,No
Male,0,No,24,Yes,Yes,Fiber optic,Month-to-month,90,No
Female,0,No,69,Yes,Yes,Fiber optic,Month-to-month,61,No
Female,0,Yes,20,Yes,Yes,DSL,Month-to-month,96,No
Female,0,No,48,No,Yes,DSL,Two year,45,No
Male,0,No,13,No,No,DSL,Two year,54,Yes
Male,1,No,5,Yes,No,Fiber optic,Month-to-month,86,No
Female,0,Yes,5,Yes,Yes,Fiber optic,One year,70,No
Male,1,No,1,Yes,No,DSL,One year,74,No
Male,0,Yes,30,Yes,Yes,Fiber optic,Month-to-month,94,Yes
Male,0,No,13,Yes,No,Fiber optic,Month-to-month,101,No
Female,0,No,61,Yes,No,DSL,Two year,94,No
Female,0,No,4,Yes,No,DSL,Month-to-month,20,No
Female,0,Yes,10,Yes,Yes,Fiber optic,One year,55,Yes
Female,0,No,40,Yes,Yes,Fiber optic,Month-to-month,64,No
Male,0,No,43,Yes,No,DSL,One year,66,No
Female,0,No,1,No,Yes,Fiber optic,Two year,30,No
Male,0,No,9,Yes,No,DSL,Month-to-month,70,No
Female,1,No,1,Yes,Yes,DSL,One year,70,Yes
Female,0,No,19,Yes,Yes,DSL,Two year,20,No
Female,0,No,9,Yes,No,DSL,Month-to-month,75,No
Male,0,No,9,Yes,Yes,Fiber optic,Month-to-month,81,No
Male,0,Yes,18,Yes,Yes,Fiber optic,Month-to-month,20,No
Female,0,No,67,Yes,Yes,Fiber optic,Month-to-month,106,No
Female,0,No,13,Yes,Yes,Fiber optic,One year,44,No
Male,0,No,5,Yes,No,Fiber optic,Month-to-month,70,Yes
Male,1,No,33,Yes,No,Fiber optic,Month-to-month,110,No
Female,0,No,62,Yes,No,DSL,One year,65,No
Male,0,No,72,Yes,Yes,Fiber optic,One year,101,No
